case_id,label,outcome,customer_id,target_txn_id,target_selection,opened_at,closed_at,target_ts,target_after_case_open,risk_score,amount,channel,ProductCD,strong_evidence_count,medium_evidence_count,weak_evidence_count,not_material_evidence_count,supporting_evidence_count,contradicting_evidence_count,context_evidence_count,strong_support_count,medium_support_count,weak_support_count,strong_contradiction_count,medium_contradiction_count,weak_contradiction_count,independent_evidence_count,independent_evidence_groups,contradiction_count,card_testing,cnp,cnp_new_device,account_takeover,out_of_region,new_device,proxy_network,channel_novelty,product_novelty,out_of_region_behavior,repeated_historical_abuse,shared_device_profile,card_testing_strength,cnp_strength,cnp_new_device_strength,account_takeover_strength,out_of_region_strength,new_device_strength,proxy_network_strength,channel_novelty_strength,product_novelty_strength,out_of_region_behavior_strength,email_novelty_strength,post_flagged_activity_strength,shared_device_profile_strength,historical_case_strength,historical_cleared_signal,repeated_historical_abuse_strength,historical_case_count,historical_confirmed_count,historical_cleared_count,shared_device_customer_count,shared_device_other_customer_count,shared_device_transaction_count,device_profile_specificity,txn_count_24h,txn_count_48h,txn_count_7d,txn_count_30d,online_count_24h,online_count_48h,online_count_7d,in_person_count_7d,small_auth_count_24h,small_auth_count_48h,small_auth_count_7d,post_flagged_activity_until_case_open,is_new_region,home_activity_continues,modal_home_region_proxy,purchaser_email_seen_before,recipient_email_seen_before,email_novelty,feature_cutoff
CC-4445,1,confirmed_fraud,C11889,3338064,first_fraud_txn_id,2016-10-06 11:14:26,2016-10-08 08:14:26,2016-10-06 07:16:55,False,0.32,92.03,in_person,W,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,0,11,16,24,88,0,0,1,23,0,0,0,1,0,1,441.0,1,0,1,2016-10-06 11:14:26
CC-4446,1,confirmed_fraud,C03184,3338108,first_fraud_txn_id,2016-10-06 11:20:40,2016-10-09 09:20:40,2016-10-06 09:20:40,False,0.45,150.05,online,H,1,2,0,0,3,0,0,1,2,0,0,0,0,3,behavioral_identity|historical|network,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,medium,,,,,,,,,strong,medium,,,1,1,0,2,1,2,4,1,2,13,27,1,1,1,12,0,0,0,0,0,0,,1,1,0,2016-10-06 11:20:40
CC-4447,1,confirmed_fraud,C04125,3315128,first_fraud_txn_id,2016-10-06 11:28:05,2016-10-10 23:28:05,2016-09-30 16:58:47,False,0.54,59.0,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,5,4,1,0,0,0,0,729,792,1185,2887,23,23,34,1151,0,0,0,654,0,1,204.0,1,0,1,2016-10-06 11:28:05
CC-4448,1,confirmed_fraud,C08206,3320603,first_fraud_txn_id,2016-10-06 12:17:49,2016-10-08 20:17:49,2016-10-01 21:59:47,False,0.61,131.03,in_person,W,2,0,2,0,2,0,2,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,,strong,7,7,0,0,0,0,0,12,13,14,41,0,0,0,14,0,0,0,10,0,1,476.0,1,0,1,2016-10-06 12:17:49
CC-4449,1,confirmed_fraud,C10553,3337089,first_fraud_txn_id,2016-10-06 12:23:22,2016-10-12 00:23:22,2016-10-06 00:05:21,False,0.9,311.97,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,7,6,1,0,0,0,0,10,13,29,96,2,2,7,22,0,0,0,7,0,1,299.0,1,0,1,2016-10-06 12:23:22
CC-4450,1,confirmed_fraud,C06906,3336150,first_fraud_txn_id,2016-10-06 12:50:38,2016-10-09 20:50:38,2016-10-05 20:50:38,False,0.41,45.75,online,C,2,3,1,0,5,0,1,2,3,0,0,0,0,3,behavioral_pattern|historical|identity_device,0,0,1,1,0,0,1,0,0,0,0,1,1,,medium,medium,,,medium,,,,,,,weak,strong,,strong,9,9,0,235,234,1501,2,1,4,8,22,1,4,8,0,0,0,0,0,0,0,,1,1,0,2016-10-06 12:50:38
CC-4451,1,confirmed_fraud,C01935,3327895,first_fraud_txn_id,2016-10-06 13:25:16,2016-10-10 18:25:16,2016-10-03 18:54:58,False,0.21,335.28,online,C,0,4,3,0,3,1,3,0,3,0,0,1,0,2,behavioral_pattern|identity_device,1,0,1,1,0,0,1,0,0,0,0,0,1,,medium,medium,,,medium,,,,,,weak,weak,weak,medium,,1,0,1,235,234,1501,2,3,3,4,4,3,3,4,0,0,0,0,2,0,0,,1,1,0,2016-10-06 13:25:16
CC-4452,1,confirmed_fraud,C01154,3322429,first_fraud_txn_id,2016-10-06 13:48:10,2016-10-10 17:48:10,2016-10-02 12:36:36,False,0.95,444.95,in_person,W,2,1,1,0,2,1,1,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,weak,,strong,medium,strong,6,5,1,0,0,0,0,9,9,17,38,0,0,2,15,0,0,0,8,0,1,177.0,0,0,0,2016-10-06 13:48:10
CC-4453,1,confirmed_fraud,C01119,3332749,first_fraud_txn_id,2016-10-06 14:14:04,2016-10-09 14:14:04,2016-10-04 22:04:05,False,0.21,170.96,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,10,9,1,0,0,0,0,58,89,252,663,0,0,0,252,0,0,0,43,0,1,264.0,1,0,1,2016-10-06 14:14:04
CC-4454,1,confirmed_fraud,C03218,3325164,first_fraud_txn_id,2016-10-06 14:27:55,2016-10-11 18:27:55,2016-10-02 23:28:17,False,0.11,36.01,in_person,W,2,0,2,0,2,0,2,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,,strong,11,11,0,0,0,0,0,288,357,648,1945,28,28,50,598,0,0,0,213,0,1,299.0,1,0,1,2016-10-06 14:27:55
CC-4455,1,confirmed_fraud,C09933,3332883,first_fraud_txn_id,2016-10-06 14:46:42,2016-10-10 17:46:42,2016-10-04 22:34:55,False,0.23,78.87,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,13,12,1,0,0,0,0,48,68,175,465,0,1,7,168,0,0,0,34,0,1,264.0,1,0,1,2016-10-06 14:46:42
CC-4456,1,confirmed_fraud,C03278,3329137,first_fraud_txn_id,2016-10-06 15:33:07,2016-10-09 01:33:07,2016-10-03 23:14:17,False,0.24,399.95,online,R,3,2,2,0,4,1,2,3,1,0,0,1,0,3,behavioral_identity|historical|identity_device,1,0,0,0,1,0,1,0,0,0,0,1,1,,,,strong,,medium,,,,,,weak,weak,strong,medium,strong,12,11,1,32,31,49,4,16,17,27,106,5,5,6,21,0,0,0,12,0,0,,1,1,0,2016-10-06 15:33:07
CC-4457,1,confirmed_fraud,C00978,3338026,first_fraud_txn_id,2016-10-06 15:37:27,2016-10-11 06:37:27,2016-10-06 06:09:28,False,0.6,30.84,online,C,2,1,1,0,3,0,1,2,1,0,0,0,0,2,behavioral_pattern|historical,0,0,1,0,0,0,0,0,0,0,0,1,0,,medium,,,,,,,,,,weak,,strong,,strong,6,6,0,0,0,0,1,2,2,6,21,2,2,6,0,0,0,1,1,0,0,,0,0,0,2016-10-06 15:37:27
CC-4458,1,confirmed_fraud,C09165,3328285,first_fraud_txn_id,2016-10-06 18:28:02,2016-10-11 21:28:02,2016-10-03 20:05:11,False,0.45,334.94,in_person,W,2,0,2,0,2,0,2,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,,strong,7,7,0,0,0,0,0,27,36,83,246,8,13,19,64,0,0,0,22,0,1,299.0,1,0,1,2016-10-06 18:28:02
CC-4459,1,confirmed_fraud,C07185,3325320,first_fraud_txn_id,2016-10-06 18:32:35,2016-10-10 17:32:35,2016-10-03 00:03:07,False,0.63,34.05,in_person,W,2,0,2,0,2,0,2,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,,strong,9,9,0,0,0,0,0,31,33,49,172,0,0,0,49,0,0,0,25,0,1,441.0,1,0,1,2016-10-06 18:32:35
CC-4460,1,confirmed_fraud,C13389,3336306,first_fraud_txn_id,2016-10-06 19:28:18,2016-10-10 21:28:18,2016-10-05 21:28:18,False,0.45,495.95,in_person,W,2,0,1,0,2,0,1,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,,,strong,,strong,4,4,0,0,0,0,0,1,1,2,5,0,0,0,2,0,0,0,0,0,0,512.0,1,0,1,2016-10-06 19:28:18
CC-4461,1,confirmed_fraud,C01333,3337249,first_fraud_txn_id,2016-10-06 20:01:11,2016-10-12 15:01:11,2016-10-06 00:46:45,False,0.14,61.9,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,8,7,1,0,0,0,0,14,21,88,315,0,0,1,87,0,0,0,7,0,1,315.0,1,0,1,2016-10-06 20:01:11
CC-4462,1,confirmed_fraud,C00452,3338194,first_fraud_txn_id,2016-10-06 20:34:08,2016-10-10 12:34:08,2016-10-06 12:34:08,False,0.92,171.0,in_person,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,7,31,85,0,0,1,30,0,0,0,0,0,0,204.0,0,0,0,2016-10-06 20:34:08
CC-4463,1,confirmed_fraud,C02513,3333872,first_fraud_txn_id,2016-10-06 20:40:24,2016-10-10 14:40:24,2016-10-05 02:50:23,False,0.28,171.02,in_person,W,2,0,2,0,2,0,2,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,,strong,3,3,0,0,0,0,0,3,4,6,30,0,0,0,6,0,0,0,2,0,1,123.0,1,0,1,2016-10-06 20:40:24
CC-4464,1,confirmed_fraud,C01169,3329438,first_fraud_txn_id,2016-10-06 20:49:36,2016-10-08 17:49:36,2016-10-04 00:22:09,False,0.3,48.92,in_person,W,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,0,6,6,8,16,0,0,0,8,0,0,0,5,0,1,315.0,1,0,1,2016-10-06 20:49:36
CC-4465,1,confirmed_fraud,C09858,3337117,first_fraud_txn_id,2016-10-06 22:22:40,2016-10-08 00:22:40,2016-10-06 00:12:09,False,0.3,297.01,in_person,W,0,0,4,0,2,0,2,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,weak,weak,,weak,weak,,,,,0,0,0,0,0,0,0,2,2,2,2,0,0,0,2,0,0,0,1,1,0,,0,0,1,2016-10-06 22:22:40
CC-4466,1,confirmed_fraud,C04984,3339479,first_fraud_txn_id,2016-10-06 22:50:20,2016-10-09 20:50:20,2016-10-06 19:58:44,False,0.54,25.04,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,3,2,1,0,0,0,0,22,43,102,308,0,0,1,101,0,0,0,4,0,1,264.0,1,0,1,2016-10-06 22:50:20
CC-4467,1,confirmed_fraud,C07646,3338137,first_fraud_txn_id,2016-10-07 00:54:13,2016-10-10 10:54:13,2016-10-06 10:37:59,False,0.87,444.91,in_person,W,2,0,1,0,2,0,1,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,weak,,strong,,strong,7,7,0,0,0,0,0,30,47,138,343,0,0,0,138,0,0,0,15,0,1,315.0,0,0,0,2016-10-07 00:54:13
CC-4468,1,confirmed_fraud,C02949,3336167,first_fraud_txn_id,2016-10-07 00:54:26,2016-10-07 20:54:26,2016-10-05 20:54:26,False,0.51,171.04,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,9,8,1,0,0,0,0,4,10,22,56,0,0,0,22,0,0,0,1,0,1,299.0,1,0,1,2016-10-07 00:54:26
CC-4469,1,confirmed_fraud,C09241,3321198,first_fraud_txn_id,2016-10-07 01:06:39,2016-10-10 23:06:39,2016-10-02 00:13:15,False,0.31,36.59,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,15,14,1,0,0,0,0,321,355,494,1274,10,12,17,477,0,0,0,284,0,1,441.0,1,0,1,2016-10-07 01:06:39
CC-4470,1,confirmed_fraud,C03299,3339182,first_fraud_txn_id,2016-10-07 01:35:08,2016-10-09 18:35:08,2016-10-06 18:35:08,False,0.08,884.01,in_person,W,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,,,,,,0,0,0,0,0,0,0,4,4,7,30,0,0,0,7,0,0,0,0,0,0,325.0,1,0,1,2016-10-07 01:35:08
CC-4471,1,confirmed_fraud,C11709,3335972,first_fraud_txn_id,2016-10-07 02:15:18,2016-10-10 20:15:18,2016-10-05 20:15:18,False,0.29,48.97,in_person,W,2,1,1,0,2,1,1,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,weak,,strong,medium,strong,10,9,1,0,0,0,0,54,77,223,759,4,4,9,214,0,0,0,35,0,1,204.0,0,0,0,2016-10-07 02:15:18
CC-4472,1,confirmed_fraud,C00294,3332511,first_fraud_txn_id,2016-10-07 02:23:58,2016-10-09 00:23:58,2016-10-04 21:08:13,False,0.63,39.9,online,C,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,weak,weak,strong,medium,strong,15,14,1,239,238,1557,2,29,36,73,235,29,36,73,0,0,0,1,17,0,0,,1,1,0,2016-10-07 02:23:58
CC-4473,0,cleared,C00881,3340799,first_txn_ids,2016-10-07 02:25:11,2016-10-08 01:25:11,2016-10-07 01:25:11,False,0.85,61.3,online,C,0,3,1,0,3,0,1,0,3,0,0,0,0,2,behavioral_pattern|identity_device,0,0,1,1,0,0,1,0,0,0,0,0,1,,medium,medium,,,medium,,,,,,,weak,,,,0,0,0,619,618,6295,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,,1,1,0,2016-10-07 02:25:11
CC-4474,1,confirmed_fraud,C07149,3316312,first_fraud_txn_id,2016-10-07 02:49:08,2016-10-09 20:49:08,2016-09-30 21:12:55,False,0.52,108.95,in_person,W,2,0,2,0,2,0,2,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,,strong,6,6,0,0,0,0,0,56,62,87,197,0,0,0,87,0,0,0,50,0,1,126.0,1,0,1,2016-10-07 02:49:08
CC-4475,0,cleared,C13191,3339243,first_txn_ids,2016-10-07 02:53:19,2016-10-07 18:53:19,2016-10-06 18:53:19,False,0.83,445.09,in_person,W,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,,,,,,0,0,0,0,0,0,0,1,1,4,9,0,0,0,4,0,0,0,0,0,0,476.0,1,0,1,2016-10-07 02:53:19
CC-4476,1,confirmed_fraud,C04046,3340061,first_fraud_txn_id,2016-10-07 03:19:21,2016-10-11 22:19:21,2016-10-06 22:19:21,False,0.62,30.87,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,11,10,1,0,0,0,0,12,30,56,167,0,0,0,56,0,0,0,2,0,1,387.0,1,0,1,2016-10-07 03:19:21
CC-4477,1,confirmed_fraud,C03019,3323372,first_fraud_txn_id,2016-10-07 03:21:09,2016-10-12 00:21:09,2016-10-02 17:33:35,False,0.08,993.99,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,13,12,1,0,0,0,0,28,29,45,134,4,4,8,37,0,0,0,26,0,1,325.0,1,0,1,2016-10-07 03:21:09
CC-4478,1,confirmed_fraud,C01002,3339886,first_fraud_txn_id,2016-10-07 03:38:24,2016-10-09 21:38:24,2016-10-06 21:38:24,False,0.17,31.75,online,C,2,1,0,0,3,0,0,2,1,0,0,0,0,2,behavioral_pattern|historical,0,0,1,0,0,0,0,0,0,0,0,1,0,,medium,,,,,,,,,,,,strong,,strong,6,6,0,0,0,0,1,1,2,7,46,1,2,7,0,0,0,0,0,0,0,,1,1,0,2016-10-07 03:38:24
CC-4479,1,confirmed_fraud,C05031,3316288,first_fraud_txn_id,2016-10-07 03:38:45,2016-10-12 05:38:45,2016-09-30 21:05:41,False,0.38,23.17,online,C,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,weak,weak,strong,medium,strong,5,4,1,239,238,1558,2,158,167,257,743,158,167,257,0,0,0,0,151,0,0,,1,1,0,2016-10-07 03:38:45
CC-4480,1,confirmed_fraud,C11539,3339277,first_fraud_txn_id,2016-10-07 04:16:35,2016-10-12 20:16:35,2016-10-06 19:01:55,False,0.01,116.93,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,12,11,1,0,0,0,0,13,20,36,160,3,4,8,28,0,0,0,2,0,0,272.0,1,0,1,2016-10-07 04:16:35
CC-4481,1,confirmed_fraud,C11852,3339130,first_fraud_txn_id,2016-10-07 04:19:25,2016-10-09 18:19:25,2016-10-06 18:19:25,False,0.87,390.0,in_person,W,0,2,1,0,1,1,1,0,1,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,,,medium,medium,,2,1,1,0,0,0,0,2,3,6,24,0,0,1,5,0,0,0,0,0,0,191.0,1,0,1,2016-10-07 04:19:25
CC-4482,1,confirmed_fraud,C02716,3335721,first_fraud_txn_id,2016-10-07 04:23:16,2016-10-13 01:23:16,2016-10-05 19:23:14,False,0.81,59.07,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,16,15,1,0,0,0,0,65,103,199,766,7,13,33,166,0,0,0,36,0,1,299.0,1,0,1,2016-10-07 04:23:16
CC-4483,1,confirmed_fraud,C00648,3333262,first_fraud_txn_id,2016-10-07 04:30:48,2016-10-10 18:30:48,2016-10-05 00:03:07,False,0.09,268.3,online,C,0,2,2,0,2,0,2,0,2,0,0,0,0,2,behavioral_pattern|identity_network,0,0,1,0,0,0,0,1,0,0,0,0,1,,medium,,,,,medium,,,,,weak,weak,,,,0,0,0,243,242,1571,2,2,2,2,2,2,2,2,0,0,0,0,1,0,0,,1,1,0,2016-10-07 04:30:48
CC-4484,1,confirmed_fraud,C06942,3338070,first_fraud_txn_id,2016-10-07 04:35:20,2016-10-09 07:35:20,2016-10-06 07:25:20,False,0.91,300.04,online,H,2,3,2,0,4,1,2,2,2,0,0,1,0,3,behavioral_identity|behavioral_pattern|historical,1,0,1,0,1,0,0,0,0,0,0,1,1,,medium,,medium,,,,,,,,weak,weak,strong,medium,strong,6,5,1,38,37,56,4,20,23,45,139,4,4,5,40,0,0,0,12,0,0,,1,1,0,2016-10-07 04:35:20
CC-4485,1,confirmed_fraud,C13171,3334243,first_fraud_txn_id,2016-10-07 05:02:14,2016-10-11 03:02:14,2016-10-05 06:57:48,False,0.25,41.32,online,C,2,0,2,0,2,0,2,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,weak,weak,strong,,strong,16,16,0,6,5,14,2,15,17,33,128,15,17,33,0,0,0,0,7,0,0,,1,1,0,2016-10-07 05:02:14
CC-4486,1,confirmed_fraud,C01521,3339816,first_fraud_txn_id,2016-10-07 05:25:13,2016-10-09 21:25:13,2016-10-06 21:25:13,False,0.48,31.72,online,C,2,4,1,0,5,1,1,2,3,0,0,1,0,3,behavioral_pattern|historical|identity_device,1,0,1,1,0,0,1,0,0,0,0,1,0,,medium,medium,,,medium,,,,,,weak,,strong,medium,strong,12,11,1,0,0,0,1,3,3,18,72,3,3,18,0,0,0,0,1,0,0,,1,1,0,2016-10-07 05:25:13
CC-4487,1,confirmed_fraud,C02131,3336860,first_fraud_txn_id,2016-10-07 05:34:32,2016-10-07 23:34:32,2016-10-05 23:18:37,False,0.64,100.08,online,H,0,1,3,0,1,0,3,0,1,0,0,0,0,1,behavioral_pattern,0,0,1,0,0,0,0,0,0,0,0,0,1,,medium,,,,,,,,,weak,weak,weak,,,,0,0,0,42,41,57,4,2,2,2,2,2,2,2,0,0,0,0,1,0,0,,0,1,1,2016-10-07 05:34:32
CC-4488,0,cleared,C11065,3340853,first_txn_ids,2016-10-07 05:39:07,2016-10-08 01:39:07,2016-10-07 01:39:07,False,0.92,176.36,online,C,2,3,1,0,5,0,1,2,3,0,0,0,0,3,behavioral_pattern|historical|identity_device,0,0,1,1,0,0,1,0,0,0,0,1,0,,medium,medium,,,medium,,,,,,weak,,strong,,strong,4,4,0,0,0,0,1,3,3,4,18,3,3,4,0,0,0,0,2,0,0,,1,1,0,2016-10-07 05:39:07
CC-4489,1,confirmed_fraud,C03363,3340031,first_fraud_txn_id,2016-10-07 06:14:03,2016-10-11 22:14:03,2016-10-06 22:14:03,False,0.68,59.03,in_person,W,2,1,1,0,2,1,1,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,weak,,strong,medium,strong,3,2,1,0,0,0,0,15,22,72,257,3,3,3,69,0,0,0,1,0,0,264.0,0,0,0,2016-10-07 06:14:03
CC-4490,1,confirmed_fraud,C01138,3338253,first_fraud_txn_id,2016-10-07 06:23:45,2016-10-12 13:23:45,2016-10-06 13:23:45,False,0.81,25.88,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,10,9,1,0,0,0,0,11,17,43,173,0,0,0,43,0,0,0,6,0,1,299.0,1,0,1,2016-10-07 06:23:45
CC-4491,1,confirmed_fraud,C12028,3337997,first_fraud_txn_id,2016-10-07 06:27:23,2016-10-10 05:27:23,2016-10-06 05:27:23,False,0.05,9.7,online,C,2,3,2,0,5,0,2,2,3,0,0,0,0,3,behavioral_pattern|historical|identity_device,0,0,1,1,0,0,1,0,0,0,0,1,1,,medium,medium,,,medium,,,,,,weak,weak,strong,,strong,9,9,0,8,7,21,2,2,4,10,37,2,4,10,0,0,0,0,1,0,0,,1,1,0,2016-10-07 06:27:23
CC-4492,0,cleared,C07858,3340393,first_txn_ids,2016-10-07 06:28:17,2016-10-09 23:28:17,2016-10-06 23:28:17,False,0.83,19.91,online,S,3,1,3,0,4,0,3,3,1,0,0,0,0,3,behavioral_identity|historical|identity_device,0,0,0,0,1,0,1,0,0,0,0,1,1,,,,strong,,medium,,,,,weak,weak,weak,strong,,strong,3,3,0,117,116,194,4,4,6,57,175,1,1,3,54,0,0,0,1,0,0,,0,1,1,2016-10-07 06:28:17
CC-4493,1,confirmed_fraud,C12144,3340466,first_fraud_txn_id,2016-10-07 07:09:06,2016-10-11 00:09:06,2016-10-06 23:44:57,False,0.12,77.02,in_person,W,2,0,2,0,2,0,2,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,,strong,3,3,0,0,0,0,0,2,2,11,21,0,0,0,11,0,0,0,1,0,1,123.0,1,0,1,2016-10-07 07:09:06
CC-4494,1,confirmed_fraud,C01982,3337921,first_fraud_txn_id,2016-10-07 07:42:21,2016-10-10 04:42:21,2016-10-06 04:42:21,False,0.37,117.0,in_person,W,2,1,1,0,2,1,1,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,weak,,strong,medium,strong,15,14,1,0,0,0,0,24,52,119,457,0,1,4,115,0,0,0,11,0,1,325.0,0,0,0,2016-10-07 07:42:21
CC-4495,1,confirmed_fraud,C01909,3338587,first_fraud_txn_id,2016-10-07 07:55:54,2016-10-12 22:55:54,2016-10-06 15:44:20,False,0.46,328.88,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,5,4,1,0,0,0,0,17,25,108,349,0,0,2,106,0,0,0,9,0,1,299.0,1,0,1,2016-10-07 07:55:54
CC-4496,1,confirmed_fraud,C09800,3328884,first_fraud_txn_id,2016-10-07 08:23:27,2016-10-11 03:23:27,2016-10-03 22:10:52,False,0.66,31.06,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,16,15,1,0,0,0,0,166,192,333,959,1,3,12,321,0,0,0,141,0,1,264.0,1,0,1,2016-10-07 08:23:27
CC-4497,1,confirmed_fraud,C05381,3326423,first_fraud_txn_id,2016-10-07 08:44:21,2016-10-11 23:44:21,2016-10-03 10:31:27,False,0.29,26.68,online,C,2,1,1,0,2,1,1,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,weak,,strong,medium,strong,13,12,1,0,0,0,1,72,86,154,504,72,86,154,0,0,0,2,53,0,0,,1,1,0,2016-10-07 08:44:21
CC-4498,1,confirmed_fraud,C04105,3338079,first_fraud_txn_id,2016-10-07 08:55:43,2016-10-10 00:55:43,2016-10-06 07:43:22,False,0.78,59.04,in_person,W,2,0,2,0,2,0,2,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,,strong,8,8,0,0,0,0,0,16,20,77,270,0,0,2,75,0,0,0,12,0,1,123.0,1,0,1,2016-10-07 08:55:43
CC-4499,1,confirmed_fraud,C00329,3339974,first_fraud_txn_id,2016-10-07 09:02:16,2016-10-10 22:02:16,2016-10-06 22:02:16,False,0.18,117.03,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,7,6,1,0,0,0,0,25,45,77,199,0,0,1,76,0,0,0,6,0,1,126.0,1,0,1,2016-10-07 09:02:16
